,OneLiner,VariableExtension,AbnormalSize,Obfuscation,Entropy,PositiveContext,ScriptLogging,FunctionBody,License,Downloader,StartsProcess,ScriptExecution,Crypto,Enumeration,HiddenWindow,CustomWebFields,Persistence,Registry,Sleeps,SysInternals,Compression,UninstallsApps,ByteUsage,NegativeContext,KnownMalware,CodeInjection,DNSC2,AppLockerBypass,AMSIBypass,EmbeddedFile,ClearLogs,DisabledProtections,ScreenScraping,Result
mal_1474.ps1,1,0,0,CharFrequency,1.37987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1475.ps1,1,0,0,0,1.5769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1476.ps1,1,0,0,CharFrequency,1.39362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1477.ps1,1,0,0,0,1.41236,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1478.ps1,1,0,0,CharFrequency,1.41156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1479.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_148.ps1,1,0,0,CharFrequency,1.3814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1480.ps1,1,0,0,CharFrequency,1.40953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1481.ps1,1,0,0,CharFrequency,1.40051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SET,1,0,0,0,0,0,0,0,1
mal_1482.ps1,1,0,0,CharFrequency,1.3866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1483.ps1,1,0,0,CharFrequency,1.42984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1484.ps1,1,0,0,CharFrequency,1.38779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1485.ps1,1,0,0,CharFrequency,1.39526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1486.ps1,1,0,0,CharFrequency,1.47509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1487.ps1,1,0,0,CharFrequency,1.38763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1488.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1489.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_149.ps1,1,0,0,CharFrequency,1.41526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1490.ps1,1,0,0,0,1.53279,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1491.ps1,1,0,0,CharFrequency,1.38694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1492.ps1,1,0,0,CharFrequency,1.40195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1493.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1494.ps1,1,0,0,CharFrequency,1.38628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1495.ps1,1,0,0,CharFrequency,1.38759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1496.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1497.ps1,1,0,0,CharFrequency,1.37734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1498.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1499.ps1,1,0,0,CharFrequency,1.48161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_15.ps1,1,0,0,dominant,1.79126,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,0,0,0,0,0,1
mal_150.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1500.ps1,1,0,0,CharFrequency,1.38139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1501.ps1,1,0,0,0,1.57337,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1502.ps1,1,0,0,CharFrequency,1.39713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1503.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1504.ps1,1,0,0,CharFrequency,1.38687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SET,1,0,0,0,0,0,0,0,1
mal_1505.ps1,1,0,0,CharFrequency,1.38667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1506.ps1,1,0,0,CharFrequency,1.40227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1507.ps1,1,0,0,CharFrequency,1.38131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1508.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1509.ps1,1,0,0,0,1.24129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_151.ps1,1,0,0,0,1.39425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1510.ps1,1,0,0,CharFrequency,1.47543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1511.ps1,1,0,0,CharFrequency,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1512.ps1,1,0,0,CharFrequency,1.33781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1513.ps1,1,0,0,CharFrequency,1.41026,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1514.ps1,1,0,0,0,1.57587,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1515.ps1,1,0,0,0,1.50257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1516.ps1,1,0,0,0,1.56113,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mal_1517.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1518.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1519.ps1,1,0,0,CharFrequency,1.39151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_152.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1520.ps1,1,0,0,0,1.54845,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mal_1521.ps1,1,0,0,CharFrequency,1.36106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1522.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1523.ps1,1,0,0,CharFrequency,1.40189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1524.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1525.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1526.ps1,1,0,0,0,1.5657,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1527.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1528.ps1,1,0,0,CharFrequency,1.41586,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1529.ps1,1,0,0,CharFrequency,1.38584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_153.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1530.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1531.ps1,1,0,0,CharFrequency,1.4005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1532.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1533.ps1,1,0,0,0,1.56269,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1534.ps1,1,0,0,CharFrequency,1.35954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1535.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1536.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1537.ps1,1,0,0,CharFrequency,1.40432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1538.ps1,1,0,0,CharFrequency,1.38686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1539.ps1,1,0,0,CharFrequency,1.34951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_154.ps1,1,0,0,CharFrequency,1.40279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1540.ps1,1,0,0,CharFrequency,1.35965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1541.ps1,1,0,0,CharFrequency,1.3867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1542.ps1,1,0,0,CharFrequency,1.38751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1543.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1544.ps1,1,0,0,0,1.50278,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1545.ps1,1,0,0,CharFrequency,1.38642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1546.ps1,1,0,0,CharFrequency,1.40175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1547.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1548.ps1,1,0,0,0,1.54845,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mal_1549.ps1,1,0,0,dominant,1.78699,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,1,0,0,0,0,1
mal_155.ps1,1,0,0,dominant,1.78791,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,0,0,0,0,0,1
mal_1550.ps1,1,0,0,CharFrequency,1.38139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1551.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1552.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1553.ps1,1,0,0,CharFrequency,1.3876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1554.ps1,1,0,0,CharFrequency,1.4753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1555.ps1,1,0,0,CharFrequency,1.39078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1556.ps1,1,0,0,dominant,1.78777,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,0,0,0,0,0,1
mal_1557.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1558.ps1,1,0,0,CharFrequency,1.39524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1559.ps1,1,0,0,CharFrequency,1.38616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_156.ps1,1,0,0,CharFrequency,1.40726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1560.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1561.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1562.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1563.ps1,1,0,0,CharFrequency,1.39518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1564.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1565.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1566.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1567.ps1,1,0,0,CharFrequency,1.41178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1568.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1569.ps1,1,0,0,CharFrequency,1.38085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_157.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1570.ps1,1,0,0,CharFrequency,1.38689,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1571.ps1,1,0,0,CharFrequency,1.41104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1572.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1573.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1574.ps1,1,0,0,CharFrequency,1.40497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1575.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1576.ps1,1,0,0,CharFrequency,1.38662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1577.ps1,1,0,0,CharFrequency,1.39914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1578.ps1,1,0,0,0,1.55459,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1579.ps1,1,0,0,CharFrequency,1.40093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_158.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1580.ps1,1,0,0,CharFrequency,1.3819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1581.ps1,1,0,0,0,1.56269,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1582.ps1,1,0,0,0,1.57599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1583.ps1,1,0,0,0,1.53305,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1584.ps1,1,0,0,0,1.47393,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1585.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1586.ps1,1,0,0,CharFrequency,1.4091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1587.ps1,1,0,0,CharFrequency,1.38751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1588.ps1,1,0,0,0,1.56269,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1589.ps1,1,0,0,CharFrequency,1.3875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_159.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1590.ps1,1,0,0,CharFrequency,1.38667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1591.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1592.ps1,1,0,0,CharFrequency,1.38664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1593.ps1,1,0,0,CharFrequency,1.38715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1594.ps1,1,0,0,0,1.5657,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1595.ps1,1,0,0,CharFrequency,1.38736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1596.ps1,1,0,0,0,1.51613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PowerSploit,0,0,0,0,0,0,0,0,1
mal_1597.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1598.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1599.ps1,1,0,0,CharFrequency,1.39348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_16.ps1,1,0,0,CharFrequency,1.38701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_160.ps1,1,0,0,CharFrequency,1.38074,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1600.ps1,1,0,0,CharFrequency,1.41017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1601.ps1,1,0,0,CharFrequency,1.38942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1602.ps1,1,0,0,CharFrequency,1.40466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1603.ps1,1,0,0,CharFrequency,1.7177,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PowerWorm,0,1,0,0,0,0,0,0,1
mal_1604.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1605.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1606.ps1,1,0,0,0,1.5605,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1607.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1608.ps1,1,0,0,0,1.5769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1609.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_161.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1610.ps1,1,0,0,0,1.55887,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1611.ps1,1,0,0,CharFrequency,1.40949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_1612.ps1,1,0,0,CharFrequency,1.38779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_1613.ps1,1,0,0,0,1.43092,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_1614.ps1,1,0,0,0,1.45599,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
